0
1
1
1
2
1
1
4
3
5
1
1
1
1
1
5
5
5
1
5
1
1
1
4
1
1
1
1
4
1
1
7
4
1
1
1
1
1
1
1
1
1
1
1
2
1
1
4
5
5
2
