0
6.514
7.365
7.385
7.7
7.297
7.912
7.516
6.991
7.418
7.315
6.709
7.2780000000000005
7.2620000000000005
8.767
6.761
8.445
7.67
8.076
6.85
7.957
7.094
7.88
7.16
7.5440000000000005
7.26
7.698
7.27
7.705
7.585
7.353
7.086
8.108
8.472
8.03
7.193
7.287
8.069
7.444
7.99
8.121
7.51
8.689
7.868
7.115
7.906
7.145
7.172
7.383
7.599
7.567
