0
1144
2979
5587
5742
8432
11965
13263
13224
8402
5565
6850
8293
5529
11001
11886
13256
5578
5215
5045
7151
6650
8067
5550
12986
12095
3009
3246
13268
3751
13391
13393
13164
12029
8330
3435
5587
5725
3471
12318
8582
8378
8199
6885
6950
12833
12101
12440
8459
13061
13325
