0
8
21
28
21
15
37
25
19
6
25
27
22
20
20
24
28
26
14
22
27
10
19
27
19
25
24
11
30
29
25
23
24
19
24
22
14
19
12
24
18
24
19
21
24
23
26
17
24
25
25
