loss,mae,val_loss,val_mae,fold,epoch
3820.363037109375,3820.363037109375,3365.673828125,3365.673828125,1,44
3766.71142578125,3766.71142578125,3258.148681640625,3258.148681640625,1,45
3775.098388671875,3775.098388671875,3548.100341796875,3548.100341796875,1,46
3702.72216796875,3702.72216796875,3175.99658203125,3175.99658203125,1,47
3600.239990234375,3600.239990234375,3107.22509765625,3107.22509765625,1,48
3612.616455078125,3612.616455078125,3125.21630859375,3125.21630859375,1,49
3456.0693359375,3456.0693359375,3204.950927734375,3204.950927734375,1,50
3650.317138671875,3650.317138671875,2974.061279296875,2974.06103515625,1,51
3481.867431640625,3481.867431640625,3027.567138671875,3027.567138671875,1,52
3466.412841796875,3466.412841796875,2886.90380859375,2886.90380859375,1,53
3308.305908203125,3308.305908203125,3050.55322265625,3050.55322265625,1,54
3296.087158203125,3296.087158203125,2795.588134765625,2795.588134765625,1,55
3375.0712890625,3375.0712890625,2801.781005859375,2801.781005859375,1,56
3226.97802734375,3226.97802734375,2682.90185546875,2682.90185546875,1,57
3244.49072265625,3244.49072265625,2595.45166015625,2595.45166015625,1,58
3095.843505859375,3095.843505859375,2565.480712890625,2565.480712890625,1,59
3050.170654296875,3050.170654296875,2552.4111328125,2552.4111328125,1,60
3090.560302734375,3090.560302734375,2500.2880859375,2500.2880859375,1,61
3102.6552734375,3102.6552734375,2732.5048828125,2732.5048828125,1,62
3099.791748046875,3099.791748046875,2471.441650390625,2471.441650390625,1,63
3040.16259765625,3040.16259765625,2495.27197265625,2495.27197265625,1,64
2879.3876953125,2879.3876953125,2609.8193359375,2609.8193359375,1,65
2985.859619140625,2985.859619140625,2396.149169921875,2396.149169921875,1,66
2877.563720703125,2877.563720703125,2396.709228515625,2396.709228515625,1,67
2826.104248046875,2826.104248046875,2396.1572265625,2396.1572265625,1,68
2932.830322265625,2932.830322265625,2384.95947265625,2384.95947265625,1,69
2978.83349609375,2978.83349609375,2820.734375,2820.734375,1,70
2810.313232421875,2810.313232421875,2650.60498046875,2650.60498046875,1,71
2819.40966796875,2819.40966796875,2669.898681640625,2669.898681640625,1,72
2831.250732421875,2831.250732421875,2927.266357421875,2927.266357421875,1,73
2890.73193359375,2890.73193359375,2821.05322265625,2821.05322265625,1,74
2881.07275390625,2881.07275390625,2936.669921875,2936.669921875,1,75
2776.337158203125,2776.337158203125,2480.82666015625,2480.82666015625,1,76
2729.84326171875,2729.84326171875,2292.867919921875,2292.867919921875,1,77
2735.543212890625,2735.543212890625,2838.019287109375,2838.019287109375,1,78
2796.643310546875,2796.643310546875,2864.103759765625,2864.103759765625,1,79
2636.855712890625,2636.855712890625,2510.58154296875,2510.58154296875,1,80
2762.1494140625,2762.1494140625,2216.855712890625,2216.855712890625,1,81
2852.654541015625,2852.654541015625,2203.871337890625,2203.871337890625,1,82
2818.115234375,2818.115234375,2390.552734375,2390.552734375,1,83
2607.978271484375,2607.978271484375,2754.658203125,2754.658203125,1,84
2766.734375,2766.734375,2439.762451171875,2439.762451171875,1,85
2545.268310546875,2545.268310546875,2440.5185546875,2440.5185546875,1,86
2651.617431640625,2651.617431640625,2441.368408203125,2441.368408203125,1,87
2712.59619140625,2712.59619140625,2453.135986328125,2453.135986328125,1,88
2625.7431640625,2625.7431640625,2734.186767578125,2734.186767578125,1,89
2700.31494140625,2700.31494140625,3208.72021484375,3208.72021484375,1,90
2558.538818359375,2558.538818359375,2614.804931640625,2614.804931640625,1,91
2661.03515625,2661.03515625,2358.298828125,2358.298828125,1,92
2671.291748046875,2671.291748046875,2552.072265625,2552.072265625,1,93
2623.98876953125,2623.98876953125,2409.22509765625,2409.22509765625,1,94
2664.8662109375,2664.8662109375,2462.25927734375,2462.25927734375,1,95
2540.800048828125,2540.800048828125,2796.13134765625,2796.13134765625,1,96
2696.7333984375,2696.7333984375,2769.8525390625,2769.8525390625,1,97
2514.29150390625,2514.29150390625,2199.5166015625,2199.5166015625,1,98
2645.479248046875,2645.479248046875,2771.59619140625,2771.59619140625,1,99
2637.016845703125,2637.016845703125,2938.701171875,2938.701171875,1,100
2543.107666015625,2543.107666015625,3121.801513671875,3121.801513671875,1,101
2491.7783203125,2491.7783203125,2709.77001953125,2709.77001953125,1,102
2600.74072265625,2600.74072265625,2652.454345703125,2652.454345703125,1,103
2475.27685546875,2475.27685546875,2947.777587890625,2947.777587890625,1,104
2611.842041015625,2611.842041015625,2832.982177734375,2832.982177734375,1,105
2554.459228515625,2554.459228515625,2561.153076171875,2561.153076171875,1,106
2494.260009765625,2494.260009765625,2475.102294921875,2475.102294921875,1,107
2413.3642578125,2413.3642578125,2512.204833984375,2512.205078125,1,108
2509.08447265625,2509.08447265625,2689.92529296875,2689.92529296875,1,109
2563.679443359375,2563.679443359375,2769.607421875,2769.607421875,1,110
2476.796142578125,2476.796142578125,3047.87255859375,3047.87255859375,1,111
2717.326416015625,2717.326416015625,3160.335205078125,3160.335205078125,1,112
2599.03173828125,2599.03173828125,2812.39306640625,2812.39306640625,1,113
2638.37939453125,2638.37939453125,3074.984619140625,3074.984619140625,1,114
2503.571044921875,2503.571044921875,2904.6630859375,2904.6630859375,1,115
2546.80908203125,2546.80908203125,3141.370849609375,3141.370849609375,1,116
2388.619384765625,2388.619384765625,3168.2802734375,3168.2802734375,1,117
2457.071044921875,2457.071044921875,3319.398681640625,3319.398681640625,1,118
2323.849365234375,2323.849365234375,3106.50341796875,3106.50341796875,1,119
2421.003173828125,2421.003173828125,2933.614990234375,2933.614990234375,1,120
2379.520751953125,2379.520751953125,2383.349365234375,2383.349365234375,1,121
2502.91162109375,2502.91162109375,2277.30615234375,2277.30615234375,1,122
2395.986083984375,2395.986083984375,2374.046142578125,2374.046142578125,1,123
2537.267822265625,2537.267822265625,2816.27587890625,2816.27587890625,1,124
2453.117431640625,2453.117431640625,3049.957275390625,3049.957275390625,1,125
2420.3330078125,2420.3330078125,2434.692138671875,2434.692138671875,1,126
2375.498046875,2375.498046875,2632.18115234375,2632.18115234375,1,127
2416.21923828125,2416.21923828125,2572.16259765625,2572.16259765625,1,128
2562.11328125,2562.11328125,2332.217529296875,2332.217529296875,1,129
2330.68896484375,2330.68896484375,2497.00341796875,2497.00341796875,1,130
2371.799072265625,2371.799072265625,2640.2099609375,2640.2099609375,1,131
2407.83642578125,2407.83642578125,2735.8134765625,2735.8134765625,1,132
2428.669921875,2428.669921875,2917.965576171875,2917.965576171875,1,133
2317.9814453125,2317.9814453125,2267.68994140625,2267.68994140625,1,134
2458.949951171875,2458.949951171875,2298.596923828125,2298.596923828125,1,135
2398.89892578125,2398.89892578125,2478.731689453125,2478.731689453125,1,136
2525.634521484375,2525.634521484375,2388.720703125,2388.720703125,1,137
2266.21484375,2266.21484375,2490.83154296875,2490.83154296875,1,138
2262.149658203125,2262.149658203125,2608.85009765625,2608.85009765625,1,139
2314.529296875,2314.529296875,2503.562255859375,2503.562255859375,1,140
2367.078125,2367.078125,2527.3935546875,2527.3935546875,1,141
2171.009521484375,2171.009521484375,2893.708984375,2893.708984375,1,142
2285.769775390625,2285.769775390625,2339.622802734375,2339.622802734375,1,143
2269.613525390625,2269.613525390625,2313.62353515625,2313.62353515625,1,144
2289.44287109375,2289.44287109375,2909.730712890625,2909.730712890625,1,145
2247.42919921875,2247.42919921875,2670.390625,2670.390625,1,146
2239.095947265625,2239.095947265625,2201.1328125,2201.1328125,1,147
2306.70166015625,2306.70166015625,2330.641357421875,2330.641357421875,1,148
2302.259765625,2302.259765625,2341.314453125,2341.314453125,1,149
2323.798095703125,2323.798095703125,2343.3642578125,2343.3642578125,1,150
2274.626220703125,2274.626220703125,2689.266845703125,2689.266845703125,1,151
2327.978271484375,2327.978271484375,2230.993896484375,2230.993896484375,1,152
2298.253662109375,2298.253662109375,2443.312255859375,2443.312255859375,1,153
2404.084716796875,2404.084716796875,2227.668701171875,2227.668701171875,1,154
2451.792724609375,2451.792724609375,2128.74853515625,2128.74853515625,1,155
2379.884521484375,2379.884521484375,2328.611328125,2328.611328125,1,156
2422.422607421875,2422.422607421875,3038.53466796875,3038.53466796875,1,157
2468.621826171875,2468.621826171875,3373.398193359375,3373.398193359375,1,158
2336.3623046875,2336.3623046875,3187.97900390625,3187.97900390625,1,159
2583.886962890625,2583.886962890625,2216.534912109375,2216.53515625,1,160
2370.71044921875,2370.71044921875,2230.21142578125,2230.21142578125,1,161
2282.600341796875,2282.600341796875,2161.15966796875,2161.15966796875,1,162
2329.116943359375,2329.116943359375,2462.82373046875,2462.82373046875,1,163
2174.045654296875,2174.045654296875,2502.237060546875,2502.237060546875,1,164
2287.8935546875,2287.8935546875,2235.0732421875,2235.0732421875,1,165
2204.64404296875,2204.64404296875,2490.652099609375,2490.652099609375,1,166
2145.46435546875,2145.46435546875,2856.3935546875,2856.3935546875,1,167
2382.56494140625,2382.56494140625,3299.382568359375,3299.382568359375,1,168
2382.40771484375,2382.40771484375,2827.590087890625,2827.590087890625,1,169
2311.237548828125,2311.237548828125,2168.91552734375,2168.91552734375,1,170
2256.470947265625,2256.470947265625,2382.357421875,2382.357421875,1,171
2312.54443359375,2312.54443359375,2553.5244140625,2553.5244140625,1,172
2242.6689453125,2242.6689453125,3004.977783203125,3004.977783203125,1,173
2178.744140625,2178.744140625,2644.325927734375,2644.325927734375,1,174
2378.631103515625,2378.631103515625,2194.591796875,2194.591796875,1,175
2217.808837890625,2217.808837890625,2763.899169921875,2763.899169921875,1,176
2103.645751953125,2103.645751953125,2785.335693359375,2785.335693359375,1,177
2201.538330078125,2201.538330078125,2868.444580078125,2868.444580078125,1,178
2196.62255859375,2196.62255859375,2647.600830078125,2647.600830078125,1,179
2329.203125,2329.203125,2755.233642578125,2755.233642578125,1,180
2249.3955078125,2249.3955078125,2568.702392578125,2568.702392578125,1,181
2178.376953125,2178.376953125,2772.643798828125,2772.643798828125,1,182
2157.43408203125,2157.43408203125,2671.4580078125,2671.4580078125,1,183
2208.12255859375,2208.12255859375,2700.102294921875,2700.102294921875,1,184
2175.854248046875,2175.854248046875,2502.553955078125,2502.553955078125,1,185
2354.491455078125,2354.491455078125,2810.11865234375,2810.11865234375,1,186
2185.900146484375,2185.900146484375,2616.1513671875,2616.1513671875,1,187
2215.536376953125,2215.536376953125,2592.958984375,2592.958984375,1,188
2187.83154296875,2187.83154296875,2303.643798828125,2303.643798828125,1,189
2192.787353515625,2192.787353515625,2549.648681640625,2549.648681640625,1,190
2134.365478515625,2134.365478515625,2684.663818359375,2684.663818359375,1,191
2173.176513671875,2173.176513671875,2438.4833984375,2438.4833984375,1,192
2039.7154541015625,2039.7154541015625,2098.796142578125,2098.796142578125,1,193
2122.49267578125,2122.49267578125,2183.794677734375,2183.794677734375,1,194
2146.454833984375,2146.454833984375,2469.7333984375,2469.7333984375,1,195
2051.851318359375,2051.851318359375,2795.086181640625,2795.0859375,1,196
2099.377197265625,2099.377197265625,2626.066650390625,2626.066650390625,1,197
2268.716552734375,2268.716552734375,2851.95556640625,2851.95556640625,1,198
2156.304931640625,2156.304931640625,2403.98095703125,2403.98095703125,1,199
2166.638671875,2166.638671875,2370.11865234375,2370.11865234375,1,200
2287.531494140625,2287.531494140625,1762.8759765625,1762.8759765625,2,1
2325.607421875,2325.607421875,1843.6466064453125,1843.6466064453125,2,2
2250.680419921875,2250.680419921875,2852.39501953125,2852.39501953125,2,3
2289.5390625,2289.5390625,1667.8338623046875,1667.8338623046875,2,4
2234.458740234375,2234.458740234375,1737.895751953125,1737.895751953125,2,5
2470.739501953125,2470.739501953125,1571.291259765625,1571.291259765625,2,6
2398.330078125,2398.330078125,2851.721923828125,2851.721923828125,2,7
2225.627685546875,2225.627685546875,2419.17919921875,2419.17919921875,2,8
2301.681396484375,2301.681396484375,1678.2203369140625,1678.2203369140625,2,9
2198.6962890625,2198.6962890625,1700.3765869140625,1700.3765869140625,2,10
2218.228515625,2218.228515625,1844.673095703125,1844.673095703125,2,11
2215.15869140625,2215.15869140625,2034.95166015625,2034.95166015625,2,12
2168.897705078125,2168.897705078125,2415.941162109375,2415.941162109375,2,13
2104.45751953125,2104.45751953125,1635.72412109375,1635.72412109375,2,14
2188.162109375,2188.162109375,1739.621826171875,1739.621826171875,2,15
2151.849609375,2151.849609375,2253.3173828125,2253.3173828125,2,16
2214.737548828125,2214.737548828125,1910.8612060546875,1910.8612060546875,2,17
2246.96142578125,2246.96142578125,2128.00537109375,2128.00537109375,2,18
2291.0068359375,2291.0068359375,1844.598388671875,1844.598388671875,2,19
2346.20556640625,2346.20556640625,2967.198486328125,2967.198486328125,2,20
2212.619873046875,2212.619873046875,2210.858642578125,2210.858642578125,2,21
2187.771728515625,2187.771728515625,1994.03173828125,1994.03173828125,2,22
2159.44873046875,2159.44873046875,1958.207763671875,1958.207763671875,2,23
2193.146728515625,2193.146728515625,2214.135986328125,2214.135986328125,2,24
2130.593017578125,2130.593017578125,1851.1456298828125,1851.1456298828125,2,25
2169.55615234375,2169.55615234375,2480.8984375,2480.8984375,2,26
2342.449462890625,2342.449462890625,1583.4061279296875,1583.4061279296875,2,27
2212.188232421875,2212.188232421875,1863.0201416015625,1863.0201416015625,2,28
2134.343505859375,2134.343505859375,1589.822509765625,1589.822509765625,2,29
2094.17138671875,2094.17138671875,2075.119384765625,2075.119384765625,2,30
2136.971435546875,2136.971435546875,1681.7215576171875,1681.7215576171875,2,31
2222.49169921875,2222.49169921875,2097.91162109375,2097.91162109375,2,32
2242.248046875,2242.248046875,1916.925048828125,1916.925048828125,2,33
2200.06005859375,2200.06005859375,1308.67041015625,1308.67041015625,2,34
2262.39453125,2262.39453125,1469.5887451171875,1469.5887451171875,2,35
2144.975341796875,2144.975341796875,1587.94140625,1587.94140625,2,36
2375.969970703125,2375.969970703125,2431.086181640625,2431.086181640625,2,37
2211.353515625,2211.353515625,2066.98388671875,2066.98388671875,2,38
2194.928466796875,2194.928466796875,2029.069580078125,2029.069580078125,2,39
2213.02392578125,2213.02392578125,2095.3837890625,2095.3837890625,2,40
2137.952880859375,2137.952880859375,1588.73583984375,1588.73583984375,2,41
2131.7890625,2131.7890625,2288.83056640625,2288.83056640625,2,42
2177.087890625,2177.087890625,1485.714111328125,1485.714111328125,2,43
2146.531005859375,2146.531005859375,1256.04833984375,1256.04833984375,2,44
2206.798095703125,2206.798095703125,1751.4937744140625,1751.4937744140625,2,45
2249.4384765625,2249.4384765625,1806.1890869140625,1806.1890869140625,2,46
2141.42626953125,2141.42626953125,1836.0,1836.0,2,47
2127.20849609375,2127.20849609375,1651.0372314453125,1651.0372314453125,2,48
2117.40283203125,2117.40283203125,1577.343017578125,1577.343017578125,2,49
2174.349365234375,2174.349365234375,2210.402099609375,2210.402099609375,2,50
2227.7177734375,2227.7177734375,1882.3065185546875,1882.3065185546875,2,51
2098.495361328125,2098.495361328125,1678.7623291015625,1678.7623291015625,2,52
2255.406982421875,2255.406982421875,1979.263427734375,1979.263427734375,2,53
2174.6171875,2174.6171875,1975.005615234375,1975.005615234375,2,54
2177.921142578125,2177.921142578125,1590.5350341796875,1590.5350341796875,2,55
2105.7275390625,2105.7275390625,1616.65283203125,1616.65283203125,2,56
2195.642333984375,2195.642333984375,1236.90234375,1236.90234375,2,57
2284.177001953125,2284.177001953125,1312.22021484375,1312.22021484375,2,58
2167.330078125,2167.330078125,2451.569580078125,2451.569580078125,2,59
2255.60498046875,2255.60498046875,1257.6812744140625,1257.6812744140625,2,60
2209.27587890625,2209.27587890625,1696.483154296875,1696.483154296875,2,61
2364.36669921875,2364.36669921875,2634.033203125,2634.033203125,2,62
2176.217529296875,2176.217529296875,2326.588134765625,2326.588134765625,2,63
2140.790283203125,2140.790283203125,2497.176025390625,2497.176025390625,2,64
2323.7578125,2323.7578125,1893.197021484375,1893.197021484375,2,65
2212.220947265625,2212.220947265625,1500.60498046875,1500.60498046875,2,66
2096.89501953125,2096.89501953125,2026.6617431640625,2026.6617431640625,2,67
2172.4208984375,2172.4208984375,1768.53564453125,1768.53564453125,2,68
2106.188720703125,2106.188720703125,1332.1728515625,1332.1728515625,2,69
2023.1258544921875,2023.1258544921875,1920.14208984375,1920.14208984375,2,70
2198.596435546875,2198.596435546875,1279.34033203125,1279.34033203125,2,71
2190.99560546875,2190.99560546875,1290.5452880859375,1290.5452880859375,2,72
2239.58154296875,2239.58154296875,1986.419677734375,1986.419677734375,2,73
2149.427978515625,2149.427978515625,2229.113037109375,2229.113037109375,2,74
2237.856689453125,2237.856689453125,1584.6768798828125,1584.6768798828125,2,75
2139.830078125,2139.830078125,1642.574951171875,1642.574951171875,2,76
2163.423583984375,2163.423583984375,1905.6221923828125,1905.6221923828125,2,77
2090.4443359375,2090.4443359375,1505.311279296875,1505.311279296875,2,78
2156.817138671875,2156.817138671875,2144.5595703125,2144.5595703125,2,79
2051.238037109375,2051.238037109375,1265.6561279296875,1265.6561279296875,2,80
2210.89990234375,2210.89990234375,1275.1220703125,1275.1220703125,2,81
2127.26611328125,2127.26611328125,1640.2484130859375,1640.2484130859375,2,82
2152.499267578125,2152.499267578125,1676.717529296875,1676.717529296875,2,83
2097.34619140625,2097.34619140625,2092.836669921875,2092.836669921875,2,84
2206.53173828125,2206.53173828125,1516.48974609375,1516.48974609375,2,85
2208.41748046875,2208.41748046875,2307.326904296875,2307.326904296875,2,86
2208.97119140625,2208.97119140625,2177.82470703125,2177.82470703125,2,87
2092.9150390625,2092.9150390625,1705.0556640625,1705.0556640625,2,88
2197.185302734375,2197.185302734375,2164.90966796875,2164.90966796875,2,89
2174.224365234375,2174.224365234375,1443.2059326171875,1443.2059326171875,2,90
2055.45654296875,2055.45654296875,2739.794921875,2739.794921875,2,91
2198.90966796875,2198.90966796875,2336.134765625,2336.134765625,2,92
2327.806396484375,2327.806396484375,998.7738037109375,998.7738037109375,2,93
2270.384765625,2270.384765625,1303.5679931640625,1303.5679931640625,2,94
2248.49169921875,2248.49169921875,1712.8475341796875,1712.8475341796875,2,95
2194.256591796875,2194.256591796875,2463.661865234375,2463.661865234375,2,96
2115.05419921875,2115.05419921875,2240.336181640625,2240.336181640625,2,97
2198.374755859375,2198.374755859375,1811.354736328125,1811.354736328125,2,98
2151.4814453125,2151.4814453125,1208.45361328125,1208.45361328125,2,99
2170.292724609375,2170.292724609375,1430.5372314453125,1430.5372314453125,2,100
2119.017578125,2119.017578125,1870.85498046875,1870.85498046875,2,101
2100.117431640625,2100.117431640625,1863.59912109375,1863.59912109375,2,102
2173.970458984375,2173.970458984375,2139.189453125,2139.189453125,2,103
1994.0042724609375,1994.0042724609375,1551.7099609375,1551.7099609375,2,104
2108.2080078125,2108.2080078125,1976.3499755859375,1976.3499755859375,2,105
2216.400390625,2216.400390625,2385.3251953125,2385.3251953125,2,106
2186.218994140625,2186.218994140625,1796.1826171875,1796.1826171875,2,107
1981.01220703125,1981.01220703125,1835.733154296875,1835.733154296875,2,108
2224.733642578125,2224.733642578125,2156.3232421875,2156.3232421875,2,109
2004.1715087890625,2004.1715087890625,2169.519287109375,2169.519287109375,2,110
2121.615234375,2121.615234375,1723.64794921875,1723.64794921875,2,111
2196.363037109375,2196.363037109375,2053.707763671875,2053.707763671875,2,112
2072.720458984375,2072.720458984375,1839.1832275390625,1839.1832275390625,2,113
2067.29443359375,2067.29443359375,1172.207763671875,1172.207763671875,2,114
2119.28173828125,2119.28173828125,1721.1566162109375,1721.1566162109375,2,115
2198.3203125,2198.3203125,2254.591552734375,2254.591552734375,2,116
2085.294189453125,2085.294189453125,1621.1541748046875,1621.1541748046875,2,117
1976.404296875,1976.404296875,1708.0838623046875,1708.0838623046875,2,118
2111.935791015625,2111.935791015625,1649.0423583984375,1649.0423583984375,2,119
2055.63134765625,2055.63134765625,1740.7659912109375,1740.7659912109375,2,120
2128.376708984375,2128.376708984375,1851.9412841796875,1851.9412841796875,2,121
2044.60693359375,2044.60693359375,1870.960205078125,1870.960205078125,2,122
2092.937744140625,2092.937744140625,1998.7099609375,1998.7099609375,2,123
2133.99560546875,2133.99560546875,1505.9134521484375,1505.9134521484375,2,124
2156.1435546875,2156.1435546875,1499.8956298828125,1499.8956298828125,2,125
2047.014892578125,2047.014892578125,2050.271240234375,2050.271240234375,2,126
2187.253173828125,2187.253173828125,1661.6943359375,1661.6943359375,2,127
2058.572998046875,2058.572998046875,1435.4984130859375,1435.4984130859375,2,128
2097.13525390625,2097.13525390625,1867.121826171875,1867.121826171875,2,129
2158.4228515625,2158.4228515625,1354.8472900390625,1354.8472900390625,2,130
2102.99560546875,2102.99560546875,1661.8743896484375,1661.8743896484375,2,131
2002.81591796875,2002.81591796875,1490.84033203125,1490.84033203125,2,132
2140.575439453125,2140.575439453125,2190.527587890625,2190.527587890625,2,133
2096.10205078125,2096.10205078125,2214.632568359375,2214.632568359375,2,134
2118.9169921875,2118.9169921875,1546.8084716796875,1546.8084716796875,2,135
2102.1923828125,2102.1923828125,1769.51123046875,1769.51123046875,2,136
2154.488037109375,2154.488037109375,1116.71826171875,1116.71826171875,2,137
2199.92724609375,2199.92724609375,2099.793701171875,2099.793701171875,2,138
2117.380126953125,2117.380126953125,2192.6240234375,2192.6240234375,2,139
2140.468017578125,2140.468017578125,1454.5784912109375,1454.5784912109375,2,140
2096.32958984375,2096.32958984375,901.1216430664062,901.1216430664062,2,141
2229.31201171875,2229.31201171875,1392.6607666015625,1392.6607666015625,2,142
2044.10302734375,2044.10302734375,1940.0018310546875,1940.0018310546875,2,143
2002.010009765625,2002.010009765625,1848.5762939453125,1848.5762939453125,2,144
2170.5107421875,2170.5107421875,1382.6773681640625,1382.6773681640625,2,145
2030.5877685546875,2030.5877685546875,1794.334716796875,1794.334716796875,2,146
2022.1405029296875,2022.1405029296875,2028.5863037109375,2028.5863037109375,2,147
2018.2357177734375,2018.2357177734375,1628.5958251953125,1628.5958251953125,2,148
2078.341552734375,2078.341552734375,1979.7349853515625,1979.7349853515625,2,149
2105.922119140625,2105.922119140625,1626.3037109375,1626.3037109375,2,150
2116.607666015625,2116.607666015625,1871.8779296875,1871.8779296875,2,151
1953.3997802734375,1953.3997802734375,2299.463623046875,2299.463623046875,2,152
2172.943359375,2172.943359375,1933.8612060546875,1933.8612060546875,2,153
2181.867431640625,2181.867431640625,1054.3636474609375,1054.3636474609375,2,154
2097.642578125,2097.642578125,916.3162231445312,916.3162231445312,2,155
2374.503173828125,2374.503173828125,2047.1290283203125,2047.1290283203125,2,156
2170.0986328125,2170.0986328125,1598.3966064453125,1598.3966064453125,2,157
2070.540771484375,2070.540771484375,1596.17431640625,1596.17431640625,2,158
2110.6376953125,2110.6376953125,2256.90478515625,2256.90478515625,2,159
2294.243408203125,2294.243408203125,1548.1707763671875,1548.1707763671875,2,160
2160.3515625,2160.3515625,1159.7493896484375,1159.7493896484375,2,161
2100.38232421875,2100.38232421875,1556.259521484375,1556.259521484375,2,162
2030.662353515625,2030.662353515625,1533.8812255859375,1533.8812255859375,2,163
2072.2451171875,2072.2451171875,1511.30908203125,1511.30908203125,2,164
2103.594482421875,2103.594482421875,1505.4150390625,1505.4150390625,2,165
2037.9134521484375,2037.9134521484375,1217.1180419921875,1217.1180419921875,2,166
2092.273681640625,2092.273681640625,1112.4970703125,1112.4970703125,2,167
2072.265869140625,2072.265869140625,1778.6019287109375,1778.6019287109375,2,168
2094.010498046875,2094.010498046875,1029.5736083984375,1029.5736083984375,2,169
2088.68017578125,2088.68017578125,1316.00927734375,1316.00927734375,2,170
2017.35205078125,2017.35205078125,1794.5391845703125,1794.5391845703125,2,171
2072.18017578125,2072.18017578125,1654.5762939453125,1654.5762939453125,2,172
2144.135498046875,2144.135498046875,1103.7479248046875,1103.7479248046875,2,173
2001.9591064453125,2001.9591064453125,1444.0791015625,1444.0791015625,2,174
1953.8221435546875,1953.8221435546875,1671.3287353515625,1671.3287353515625,2,175
2173.144775390625,2173.144775390625,2280.94091796875,2280.94091796875,2,176
2120.80712890625,2120.80712890625,1570.108154296875,1570.108154296875,2,177
2119.563232421875,2119.563232421875,888.5020141601562,888.5020141601562,2,178
2103.05322265625,2103.05322265625,1566.4849853515625,1566.4849853515625,2,179
2160.85205078125,2160.85205078125,1572.6053466796875,1572.6053466796875,2,180
2156.202880859375,2156.202880859375,1717.58349609375,1717.58349609375,2,181
1876.6837158203125,1876.6837158203125,1994.7562255859375,1994.7562255859375,2,182
1935.9866943359375,1935.9866943359375,1379.6300048828125,1379.6300048828125,2,183
2017.8104248046875,2017.8104248046875,1883.8709716796875,1883.8709716796875,2,184
1979.243896484375,1979.243896484375,1863.572998046875,1863.572998046875,2,185
2117.817138671875,2117.817138671875,1401.7459716796875,1401.7457275390625,2,186
2089.706298828125,2089.706298828125,1155.6934814453125,1155.6934814453125,2,187
2207.840087890625,2207.840087890625,2219.809326171875,2219.809326171875,2,188
