loss,mae,val_loss,val_mae,fold,epoch
0.6895259618759155,0.6895259618759155,0.5744621753692627,0.5744621753692627,1,55
0.6705430150032043,0.6705430150032043,0.629682183265686,0.629682183265686,1,56
0.6571284532546997,0.6571284532546997,0.5098822116851807,0.5098822116851807,1,57
0.6745867729187012,0.6745867729187012,0.5444202423095703,0.5444202423095703,1,58
0.6487471461296082,0.6487471461296082,0.4146849811077118,0.4146849811077118,1,59
0.6590222716331482,0.6590222716331482,0.7473193407058716,0.7473193407058716,1,60
0.6894614100456238,0.6894614100456238,0.5631303191184998,0.5631303191184998,1,61
0.6139567494392395,0.6139567494392395,0.5200165510177612,0.5200165510177612,1,62
0.6547853350639343,0.6547853350639343,0.3907644748687744,0.3907644748687744,1,63
0.6621758937835693,0.6621758937835693,0.8121744394302368,0.8121744394302368,1,64
0.6553546190261841,0.6553546190261841,0.5817469358444214,0.5817469358444214,1,65
0.6316061615943909,0.6316061615943909,0.30976855754852295,0.30976855754852295,1,66
0.5847952365875244,0.5847952365875244,0.49720504879951477,0.49720504879951477,1,67
0.60109943151474,0.60109943151474,0.5192436575889587,0.5192436575889587,1,68
0.6277366280555725,0.6277366280555725,0.5453746914863586,0.5453746914863586,1,69
0.663338840007782,0.663338840007782,0.8970088958740234,0.8970088958740234,1,70
0.6250911951065063,0.6250911951065063,0.7556814551353455,0.7556814551353455,1,71
0.6743497848510742,0.6743497848510742,0.3141055107116699,0.3141055107116699,1,72
0.7126819491386414,0.7126819491386414,0.6602413654327393,0.6602413654327393,1,73
0.726150393486023,0.726150393486023,0.941758394241333,0.941758394241333,1,74
0.6462118029594421,0.6462118029594421,0.3240281045436859,0.3240281045436859,1,75
0.6833423972129822,0.6833423972129822,0.6493372917175293,0.6493372917175293,1,76
0.5838883519172668,0.5838883519172668,0.6430835127830505,0.6430835127830505,1,77
0.6161932349205017,0.6161932349205017,0.917391836643219,0.917391836643219,1,78
0.6366182565689087,0.6366182565689087,0.4063093662261963,0.4063093662261963,1,79
0.6509748101234436,0.6509748101234436,0.9800417423248291,0.9800417423248291,1,80
0.6500142216682434,0.6500142216682434,0.5277602076530457,0.5277602076530457,1,81
0.6053118705749512,0.6053118705749512,0.7157483100891113,0.7157483100891113,1,82
0.5817438364028931,0.5817438364028931,0.840333104133606,0.840333104133606,1,83
0.6018456816673279,0.6018456816673279,0.670767068862915,0.670767068862915,1,84
0.6894412040710449,0.6894412040710449,0.9910036325454712,0.9910036325454712,1,85
0.6788866519927979,0.6788866519927979,0.4900824725627899,0.4900824725627899,1,86
0.6132535338401794,0.6132535338401794,0.35039496421813965,0.35039496421813965,1,87
0.6413658261299133,0.6413658261299133,0.641490638256073,0.641490638256073,1,88
0.6651282906532288,0.6651282906532288,1.08371102809906,1.0837109088897705,1,89
0.6061062812805176,0.6061062812805176,0.6288073658943176,0.6288073658943176,1,90
0.604221522808075,0.604221522808075,0.5394989252090454,0.5394989252090454,1,91
0.6266124248504639,0.6266124248504639,0.9641132354736328,0.9641132354736328,1,92
0.6242302656173706,0.6242302656173706,0.41652750968933105,0.41652750968933105,1,93
0.5571065545082092,0.5571065545082092,0.5055590271949768,0.5055590271949768,1,94
0.5407661199569702,0.5407661199569702,0.6710467338562012,0.6710467338562012,1,95
0.61026930809021,0.61026930809021,0.5976293087005615,0.5976293087005615,1,96
0.6088505983352661,0.6088505983352661,0.5436485409736633,0.5436485409736633,1,97
0.6088349223136902,0.6088349223136902,0.28247636556625366,0.28247636556625366,1,98
0.5849095582962036,0.5849095582962036,0.57535719871521,0.57535719871521,1,99
0.5374159216880798,0.5374159216880798,0.6721253395080566,0.6721253395080566,1,100
0.584197998046875,0.584197998046875,0.6003663539886475,0.6003663539886475,1,101
0.5394657254219055,0.5394657254219055,0.5277096033096313,0.5277096033096313,1,102
0.5643396377563477,0.5643396377563477,0.6480821967124939,0.6480821967124939,1,103
0.5367254614830017,0.5367254614830017,0.54833984375,0.54833984375,1,104
0.5471068620681763,0.5471068620681763,0.2625862658023834,0.2625862658023834,1,105
0.6255419254302979,0.6255419254302979,0.5078580975532532,0.5078580975532532,1,106
0.5514541864395142,0.5514541864395142,0.4382745623588562,0.4382745623588562,1,107
0.5362495183944702,0.5362495183944702,0.44130340218544006,0.44130340218544006,1,108
0.5745510458946228,0.5745510458946228,0.839499294757843,0.839499294757843,1,109
0.5931553244590759,0.5931553244590759,0.4537041187286377,0.4537041187286377,1,110
0.5520515441894531,0.5520515441894531,0.464905321598053,0.464905321598053,1,111
0.5476402640342712,0.5476402640342712,0.7865580916404724,0.7865580916404724,1,112
0.5433012843132019,0.5433012843132019,0.6806595325469971,0.6806595325469971,1,113
0.5829998254776001,0.5829998254776001,0.48888304829597473,0.48888304829597473,1,114
0.5713763236999512,0.5713763236999512,0.42967459559440613,0.42967459559440613,1,115
0.541083574295044,0.541083574295044,0.8621991872787476,0.8621991872787476,1,116
0.608325719833374,0.608325719833374,0.6378333568572998,0.6378333568572998,1,117
0.6129740476608276,0.6129740476608276,0.5923592448234558,0.5923592448234558,1,118
0.5780123472213745,0.5780123472213745,1.1563842296600342,1.1563841104507446,1,119
0.5884503722190857,0.5884503722190857,0.33229076862335205,0.33229076862335205,1,120
0.4770977199077606,0.4770977199077606,0.5941658616065979,0.5941658616065979,1,121
0.5598109364509583,0.5598109364509583,0.44225043058395386,0.44225043058395386,1,122
0.4791843295097351,0.4791843295097351,0.4657696485519409,0.4657696485519409,1,123
0.5363154411315918,0.5363154411315918,0.7420600652694702,0.7420600652694702,1,124
0.5227401256561279,0.5227401256561279,0.4801847040653229,0.4801847040653229,1,125
0.5425819158554077,0.5425819158554077,0.4637525975704193,0.4637525975704193,1,126
0.5201064944267273,0.5201064944267273,0.6347697973251343,0.6347697973251343,1,127
0.4973483085632324,0.4973483085632324,0.6091033816337585,0.6091033816337585,1,128
0.5783635973930359,0.5783635973930359,0.30517569184303284,0.30517569184303284,1,129
0.5654810667037964,0.5654810667037964,0.4651735723018646,0.4651735723018646,1,130
0.539369523525238,0.539369523525238,0.5414901971817017,0.5414901971817017,1,131
0.5363453030586243,0.5363453030586243,0.7776620984077454,0.7776620984077454,1,132
0.5644133687019348,0.5644133687019348,0.3044169247150421,0.3044169247150421,1,133
0.5472874045372009,0.5472874045372009,0.6128276586532593,0.6128275990486145,1,134
0.5051182508468628,0.5051182508468628,0.7819891571998596,0.7819891571998596,1,135
0.5476621985435486,0.5476621985435486,0.30432403087615967,0.30432403087615967,1,136
0.5073469281196594,0.5073469281196594,0.829264223575592,0.829264223575592,1,137
0.5075461268424988,0.5075461268424988,0.5137571096420288,0.5137571096420288,1,138
0.4953692555427551,0.4953692555427551,0.4921928346157074,0.4921928346157074,1,139
0.5452662706375122,0.5452662706375122,0.3628450334072113,0.3628450334072113,1,140
0.5887508988380432,0.5887508988380432,0.7652223706245422,0.7652223706245422,1,141
0.5939539074897766,0.5939539074897766,0.36680299043655396,0.36680299043655396,1,142
0.5386396050453186,0.5386396050453186,0.8322675228118896,0.8322675228118896,1,143
0.566407322883606,0.566407322883606,0.37044650316238403,0.37044650316238403,1,144
0.498323529958725,0.498323529958725,0.6568691730499268,0.6568691730499268,1,145
0.5374932289123535,0.5374932289123535,0.443185955286026,0.443185955286026,1,146
0.5357944369316101,0.5357944369316101,0.4927467405796051,0.4927467405796051,1,147
0.5566409230232239,0.5566409230232239,0.9516772627830505,0.9516772627830505,1,148
0.5649601817131042,0.5649601817131042,0.4419987201690674,0.4419987201690674,1,149
0.5212348699569702,0.5212348699569702,0.4209860861301422,0.4209860861301422,1,150
0.4994182586669922,0.4994182586669922,0.513853132724762,0.513853132724762,1,151
0.5005122423171997,0.5005122423171997,0.7269209027290344,0.7269209027290344,1,152
0.5167551636695862,0.5167551636695862,0.7869696021080017,0.7869696021080017,1,153
0.5641739368438721,0.5641739368438721,0.3938235938549042,0.3938235938549042,1,154
0.49380120635032654,0.49380120635032654,0.2740350365638733,0.2740350365638733,1,155
0.5029433965682983,0.5029433965682983,0.6383013129234314,0.6383013129234314,1,156
0.4928622245788574,0.4928622245788574,0.4487229287624359,0.4487229287624359,1,157
0.5388263463973999,0.5388263463973999,0.40197402238845825,0.40197402238845825,1,158
0.5109864473342896,0.5109864473342896,0.352110892534256,0.352110892534256,1,159
0.5407490730285645,0.5407490730285645,0.5942040085792542,0.5942040085792542,1,160
0.5349463820457458,0.5349463820457458,0.4962945580482483,0.4962945580482483,1,161
0.6287032961845398,0.6287032961845398,0.27349814772605896,0.27349814772605896,1,162
0.5419096350669861,0.5419096350669861,0.34135597944259644,0.34135597944259644,1,163
0.47790756821632385,0.47790756821632385,0.6260477304458618,0.6260477304458618,1,164
0.5409396290779114,0.5409396290779114,0.26114657521247864,0.26114657521247864,1,165
0.5132481455802917,0.5132481455802917,0.40662646293640137,0.40662646293640137,1,166
0.504168689250946,0.504168689250946,0.6140130758285522,0.6140130758285522,1,167
0.5120047330856323,0.5120047330856323,0.3423314392566681,0.3423314392566681,1,168
0.5097126960754395,0.5097126960754395,0.45562371611595154,0.45562371611595154,1,169
0.504875659942627,0.504875659942627,0.3719619810581207,0.3719619810581207,1,170
0.5303843021392822,0.5303843021392822,0.30688560009002686,0.30688560009002686,1,171
0.5722640156745911,0.5722640156745911,0.7512893676757812,0.7512893676757812,1,172
0.5246556401252747,0.5246556401252747,0.5294700860977173,0.5294700860977173,1,173
0.49819451570510864,0.49819451570510864,0.3134743571281433,0.3134743869304657,1,174
0.5040382146835327,0.5040382146835327,0.36494627594947815,0.36494627594947815,1,175
0.4654008746147156,0.4654008746147156,0.6201512217521667,0.6201512217521667,1,176
0.502366304397583,0.502366304397583,0.5053019523620605,0.5053019523620605,1,177
0.48845696449279785,0.48845696449279785,0.43272069096565247,0.43272069096565247,1,178
0.4664212465286255,0.4664212465286255,0.4543134272098541,0.4543134272098541,1,179
0.5041961073875427,0.5041961073875427,0.3265943229198456,0.3265943229198456,1,180
0.4896891415119171,0.4896891415119171,0.35637837648391724,0.35637837648391724,1,181
0.47798871994018555,0.47798871994018555,0.6324721574783325,0.6324721574783325,1,182
0.5084822177886963,0.5084822177886963,0.3277466595172882,0.3277466595172882,1,183
0.567413866519928,0.567413866519928,0.7425605654716492,0.7425605654716492,1,184
0.5690699815750122,0.5690699815750122,0.3330068588256836,0.3330068588256836,1,185
0.5126772522926331,0.5126772522926331,0.27419209480285645,0.27419209480285645,1,186
0.5609457492828369,0.5609457492828369,0.30433136224746704,0.30433136224746704,1,187
0.4941093623638153,0.4941093623638153,0.3899767994880676,0.3899767994880676,1,188
0.5103850364685059,0.5103850364685059,0.25980404019355774,0.25980404019355774,1,189
0.49495330452919006,0.49495330452919006,0.2543993294239044,0.2543993294239044,1,190
0.48844289779663086,0.48844289779663086,0.5382453203201294,0.5382453203201294,1,191
0.48424863815307617,0.48424863815307617,0.33618855476379395,0.33618855476379395,1,192
0.46200141310691833,0.46200141310691833,0.41728487610816956,0.41728487610816956,1,193
0.5275022387504578,0.5275022387504578,0.34429559111595154,0.34429559111595154,1,194
0.4696553349494934,0.4696553349494934,0.23447921872138977,0.23447921872138977,1,195
0.5412630438804626,0.5412630438804626,0.2710551917552948,0.2710551917552948,1,196
0.5278500318527222,0.5278500318527222,0.6623582243919373,0.6623582243919373,1,197
0.5122225880622864,0.5122225880622864,0.5247200131416321,0.5247200131416321,1,198
0.4729365408420563,0.4729365408420563,0.37204861640930176,0.37204861640930176,1,199
0.4672186076641083,0.4672186076641083,0.492686003446579,0.492686003446579,1,200
0.4856255352497101,0.4856255352497101,0.2889886200428009,0.2889886200428009,2,1
0.4235859513282776,0.4235859513282776,0.3689279556274414,0.3689279556274414,2,2
0.5253387689590454,0.5253387689590454,0.19296401739120483,0.19296401739120483,2,3
0.534315824508667,0.534315824508667,0.3569941222667694,0.3569941222667694,2,4
0.5233891606330872,0.5233891606330872,0.5042672157287598,0.5042672157287598,2,5
0.48712241649627686,0.48712241649627686,0.4741690158843994,0.4741690158843994,2,6
0.4790300130844116,0.4790300130844116,0.25208747386932373,0.25208747386932373,2,7
0.5019252300262451,0.5019252300262451,0.24731452763080597,0.24731452763080597,2,8
0.4572350084781647,0.4572350084781647,0.14946380257606506,0.14946380257606506,2,9
0.4637220501899719,0.4637220501899719,0.328972727060318,0.328972727060318,2,10
0.47741398215293884,0.47741398215293884,0.3524054288864136,0.3524054288864136,2,11
0.44844794273376465,0.44844794273376465,0.3383443057537079,0.3383443057537079,2,12
0.4667738974094391,0.4667738974094391,0.46538689732551575,0.46538689732551575,2,13
0.4762451946735382,0.4762451946735382,0.31132587790489197,0.31132587790489197,2,14
0.5083245038986206,0.5083245038986206,0.16742762923240662,0.16742762923240662,2,15
0.489585816860199,0.489585816860199,0.24794434010982513,0.24794434010982513,2,16
0.4381052851676941,0.4381052851676941,0.3508085012435913,0.3508085012435913,2,17
0.5169563889503479,0.5169563889503479,0.7463040351867676,0.7463040351867676,2,18
0.5312443971633911,0.5312443971633911,0.3922872841358185,0.3922872841358185,2,19
0.45692190527915955,0.45692190527915955,0.2587408125400543,0.2587408125400543,2,20
0.4518102705478668,0.4518102705478668,0.29841357469558716,0.29841357469558716,2,21
0.44402459263801575,0.44402459263801575,0.26692965626716614,0.26692965626716614,2,22
0.4413621127605438,0.4413621127605438,0.1841963529586792,0.1841963529586792,2,23
0.4938456118106842,0.4938456118106842,0.30144408345222473,0.30144408345222473,2,24
0.4757429361343384,0.4757429361343384,0.2896651327610016,0.2896651327610016,2,25
0.4435127377510071,0.4435127377510071,0.15895675122737885,0.15895675122737885,2,26
0.46979206800460815,0.46979206800460815,0.3307868242263794,0.3307868242263794,2,27
0.49455440044403076,0.49455440044403076,0.5563556551933289,0.5563556551933289,2,28
0.5130719542503357,0.5130719542503357,0.15846678614616394,0.15846678614616394,2,29
0.4708751440048218,0.4708751440048218,0.32339173555374146,0.32339173555374146,2,30
0.47592243552207947,0.47592243552207947,0.24649499356746674,0.24649499356746674,2,31
0.47076505422592163,0.47076505422592163,0.14745089411735535,0.14745089411735535,2,32
0.5224921107292175,0.5224921107292175,0.1929693967103958,0.1929693967103958,2,33
0.47934073209762573,0.47934073209762573,0.33100050687789917,0.33100050687789917,2,34
0.5144845247268677,0.5144845247268677,0.2096845656633377,0.2096845656633377,2,35
0.45788055658340454,0.45788055658340454,0.5657266974449158,0.5657266974449158,2,36
0.5285123586654663,0.5285123586654663,0.33277642726898193,0.33277642726898193,2,37
0.5078356862068176,0.5078356862068176,0.22726894915103912,0.22726894915103912,2,38
0.5043752193450928,0.5043752193450928,0.2408454269170761,0.2408454269170761,2,39
0.5342227816581726,0.5342227816581726,0.33750125765800476,0.33750125765800476,2,40
0.4828927516937256,0.4828927516937256,0.23624153435230255,0.23624153435230255,2,41
0.4516262710094452,0.4516262710094452,0.16852420568466187,0.16852420568466187,2,42
0.5061966776847839,0.5061966776847839,0.1908409148454666,0.1908409148454666,2,43
0.47806474566459656,0.47806474566459656,0.16188810765743256,0.16188810765743256,2,44
0.47028887271881104,0.47028887271881104,0.2026333212852478,0.2026333212852478,2,45
0.45582953095436096,0.45582953095436096,0.1542588174343109,0.1542588174343109,2,46
0.4743996858596802,0.4743996858596802,0.17004403471946716,0.17004403471946716,2,47
0.5041709542274475,0.5041709542274475,0.26109424233436584,0.26109424233436584,2,48
0.4875103533267975,0.4875103533267975,0.23561963438987732,0.23561963438987732,2,49
0.44394537806510925,0.44394537806510925,0.3766709864139557,0.3766709864139557,2,50
0.4682271182537079,0.4682271182537079,0.24825282394886017,0.24825282394886017,2,51
0.49001696705818176,0.49001696705818176,0.1745118349790573,0.1745118349790573,2,52
0.445840448141098,0.445840448141098,0.132754385471344,0.132754385471344,2,53
0.43672817945480347,0.43672817945480347,0.21679042279720306,0.21679042279720306,2,54
0.4682523310184479,0.4682523310184479,0.19761091470718384,0.19761091470718384,2,55
0.44601815938949585,0.44601815938949585,0.1573927402496338,0.1573927402496338,2,56
0.4454011917114258,0.4454011917114258,0.4649825394153595,0.4649825394153595,2,57
0.4640485346317291,0.4640485346317291,0.21075581014156342,0.21075581014156342,2,58
0.4566429853439331,0.4566429853439331,0.18183273077011108,0.18183273077011108,2,59
0.4317394196987152,0.4317394196987152,0.17298874258995056,0.17298874258995056,2,60
0.46953830122947693,0.46953830122947693,0.18286369740962982,0.18286369740962982,2,61
0.4316709041595459,0.4316709041595459,0.17978572845458984,0.17978572845458984,2,62
0.4372102618217468,0.4372102618217468,0.27154767513275146,0.27154767513275146,2,63
0.47190389037132263,0.47190389037132263,0.24562175571918488,0.24562175571918488,2,64
0.44487786293029785,0.44487786293029785,0.27203652262687683,0.27203652262687683,2,65
0.4278739392757416,0.4278739392757416,0.17776870727539062,0.17776870727539062,2,66
0.44880595803260803,0.44880595803260803,0.15497428178787231,0.15497428178787231,2,67
0.4438575804233551,0.4438575804233551,0.19992166757583618,0.19992166757583618,2,68
0.47682857513427734,0.47682857513427734,0.17548461258411407,0.17548461258411407,2,69
0.4776366651058197,0.4776366651058197,0.2007473111152649,0.2007473111152649,2,70
0.42678409814834595,0.42678409814834595,0.40869688987731934,0.40869688987731934,2,71
0.46420931816101074,0.46420931816101074,0.610907793045044,0.610907793045044,2,72
0.47122833132743835,0.47122833132743835,0.3465993404388428,0.3465993106365204,2,73
0.44118115305900574,0.44118115305900574,0.29337024688720703,0.29337024688720703,2,74
0.48764654994010925,0.48764654994010925,0.2820661664009094,0.2820661664009094,2,75
0.4247155785560608,0.4247155785560608,0.18911224603652954,0.18911224603652954,2,76
0.45262444019317627,0.45262444019317627,0.1708562970161438,0.1708562970161438,2,77
0.4391724169254303,0.4391724169254303,0.1740674525499344,0.1740674525499344,2,78
0.43298521637916565,0.43298521637916565,0.20132386684417725,0.20132386684417725,2,79
0.42263296246528625,0.42263296246528625,0.16644807159900665,0.16644807159900665,2,80
0.44554081559181213,0.44554081559181213,0.17601150274276733,0.17601150274276733,2,81
0.43323782086372375,0.43323782086372375,0.18276084959506989,0.18276084959506989,2,82
0.42251086235046387,0.42251086235046387,0.18383671343326569,0.18383671343326569,2,83
0.45239877700805664,0.45239877700805664,0.20721834897994995,0.20721834897994995,2,84
0.44435518980026245,0.44435518980026245,0.16059190034866333,0.16059190034866333,2,85
0.4365929961204529,0.4365929961204529,0.1755642294883728,0.1755642294883728,2,86
0.5373362302780151,0.5373362302780151,0.3168174624443054,0.3168174624443054,2,87
0.45579439401626587,0.45579439401626587,0.2596217393875122,0.2596217393875122,2,88
0.4766797125339508,0.4766797125339508,0.1875099539756775,0.1875099539756775,2,89
0.4257889688014984,0.4257889688014984,0.21683813631534576,0.21683813631534576,2,90
0.4458041787147522,0.4458041787147522,0.37428557872772217,0.37428557872772217,2,91
0.4926169812679291,0.4926169812679291,0.16833847761154175,0.16833847761154175,2,92
0.5429199934005737,0.5429199934005737,0.3523167371749878,0.3523167371749878,2,93
0.45860037207603455,0.45860037207603455,0.17455388605594635,0.17455388605594635,2,94
0.41828620433807373,0.41828620433807373,0.1776166558265686,0.1776166558265686,2,95
0.46509674191474915,0.46509674191474915,0.20466983318328857,0.20466983318328857,2,96
0.44551190733909607,0.44551190733909607,0.21514689922332764,0.21514689922332764,2,97
0.42342010140419006,0.42342010140419006,0.2350865751504898,0.2350865751504898,2,98
0.4120556712150574,0.4120556712150574,0.1574556678533554,0.1574556678533554,2,99
0.4484266936779022,0.4484266936779022,0.2841683328151703,0.2841683328151703,2,100
0.4774496555328369,0.4774496555328369,0.1709376573562622,0.1709376573562622,2,101
0.4261425733566284,0.4261425733566284,0.1787724643945694,0.1787724643945694,2,102
0.4071877598762512,0.4071877598762512,0.16355949640274048,0.16355949640274048,2,103
0.45159611105918884,0.45159611105918884,0.16906887292861938,0.16906887292861938,2,104
0.44785138964653015,0.44785138964653015,0.37897247076034546,0.37897247076034546,2,105
0.4576599895954132,0.4576599895954132,0.28125882148742676,0.28125882148742676,2,106
0.4239806830883026,0.4239806830883026,0.17960365116596222,0.17960365116596222,2,107
0.43014028668403625,0.43014028668403625,0.18784774839878082,0.18784774839878082,2,108
0.4167003631591797,0.4167003631591797,0.14951442182064056,0.14951442182064056,2,109
0.4131283462047577,0.4131283462047577,0.31506627798080444,0.31506627798080444,2,110
0.44843342900276184,0.44843342900276184,0.24728509783744812,0.24728509783744812,2,111
0.4153998792171478,0.4153998792171478,0.16921645402908325,0.16921645402908325,2,112
0.442294180393219,0.442294180393219,0.347515344619751,0.347515344619751,2,113
0.4699930250644684,0.4699930250644684,0.19602127373218536,0.19602127373218536,2,114
0.4181712567806244,0.4181712567806244,0.3569682836532593,0.3569682836532593,2,115
0.4437405467033386,0.4437405467033386,0.1453356146812439,0.1453356146812439,2,116
0.4421793222427368,0.4421793222427368,0.16336940228939056,0.16336940228939056,2,117
0.4229564070701599,0.4229564070701599,0.19715949892997742,0.19715949892997742,2,118
0.43494996428489685,0.43494996428489685,0.1591961532831192,0.1591961532831192,2,119
0.419803649187088,0.419803649187088,0.21140295267105103,0.21140295267105103,2,120
0.4577791392803192,0.4577791392803192,0.19823108613491058,0.19823108613491058,2,121
0.4331307113170624,0.4331307113170624,0.1645553708076477,0.1645553708076477,2,122
0.44484084844589233,0.44484084844589233,0.16911259293556213,0.16911259293556213,2,123
0.44678470492362976,0.44678470492362976,0.26238852739334106,0.26238852739334106,2,124
0.44155678153038025,0.44155678153038025,0.1489529311656952,0.1489529311656952,2,125
0.4303603768348694,0.4303603768348694,0.19180916249752045,0.19180916249752045,2,126
0.41368529200553894,0.41368529200553894,0.290420264005661,0.290420264005661,2,127
0.4175868034362793,0.4175868034362793,0.18108594417572021,0.18108594417572021,2,128
0.41727834939956665,0.41727834939956665,0.18706580996513367,0.18706580996513367,2,129
0.4303551912307739,0.4303551912307739,0.17980237305164337,0.17980237305164337,2,130
0.41848763823509216,0.41848763823509216,0.148162841796875,0.148162841796875,2,131
0.4094780683517456,0.4094780683517456,0.16777962446212769,0.16777962446212769,2,132
0.40139320492744446,0.40139320492744446,0.2048315405845642,0.2048315405845642,2,133
0.43769171833992004,0.43769171833992004,0.19108791649341583,0.19108791649341583,2,134
0.42986616492271423,0.42986616492271423,0.21104392409324646,0.21104392409324646,2,135
0.41805657744407654,0.41805657744407654,0.2833879888057709,0.2833879888057709,2,136
0.45508790016174316,0.45508790016174316,0.19743812084197998,0.19743812084197998,2,137
0.3952255845069885,0.3952255845069885,0.2175803780555725,0.2175803780555725,2,138
0.3986899256706238,0.3986899256706238,0.20231567323207855,0.20231567323207855,2,139
0.42751702666282654,0.42751702666282654,0.25588148832321167,0.25588148832321167,2,140
0.4121933579444885,0.4121933579444885,0.22156329452991486,0.22156329452991486,2,141
0.4235002100467682,0.4235002100467682,0.19681842625141144,0.19681842625141144,2,142
0.4167732894420624,0.4167732894420624,0.15320338308811188,0.15320338308811188,2,143
0.3962849974632263,0.3962849974632263,0.15655390918254852,0.15655390918254852,2,144
0.4291658401489258,0.4291658401489258,0.1788133829832077,0.1788133829832077,2,145
0.4519304633140564,0.4519304633140564,0.14572855830192566,0.14572855830192566,2,146
0.42292484641075134,0.42292484641075134,0.20961709320545197,0.20961709320545197,2,147
0.41090935468673706,0.41090935468673706,0.18037407100200653,0.18037407100200653,2,148
0.4278758764266968,0.4278758764266968,0.2578396201133728,0.2578396201133728,2,149
0.4089474678039551,0.4089474678039551,0.2240859568119049,0.2240859568119049,2,150
0.40200164914131165,0.40200164914131165,0.14851073920726776,0.14851073920726776,2,151
