0
15
71
96
70
68
80
34
85
78
85
72
64
86
72
79
77
89
37
58
60
71
34
78
80
42
89
84
92
77
72
64
72
73
64
35
12
49
61
92
77
69
54
39
73
74
78
78
90
71
65
